national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
6,2.0,0,6,6,12,0,2,2,2,0,0,0,0.44,0.62,0,1,0,0,1,0,0
7,2.0,0,45,45,45,1,5,7,8,1,0,0,0.92,0.96,0,1,0,0,1,0,1
4,2.0,0,24,44,68,6,23,47,66,0,0,0,0.8,0.82,0,0,0,0,1,0,1
16,12.0,0,0,0,0,2,47,51,74,2,0,0,0.85,0.84,0,0,0,0,1,0,0
245,2.0,94,108,144,240,62,106,138,257,85,0,0,0.87,0.8,0,0,0,0,1,0,0
11,9.0,0,0,4,12,1,6,10,24,1,0,0,0.68,0.66,0,0,0,0,1,0,0
0,8.0,0,118,154,208,0,0,0,0,14,0,23,0.91,0.93,0,0,0,0,1,0,1
9,9.0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.82,0,0,0,0,1,0,0
84,2.0,54,206,426,646,0,0,0,0,13,0,0,0.59,0.56,0,1,0,0,1,0,1
0,12.0,0,40,48,48,5,24,37,63,0,0,0,0.78,0.78,0,0,0,1,1,0,1
0,12.0,0,5,8,10,3,3,6,8,0,0,0,0.87,0.67,0,0,0,0,1,0,1
96,8.0,27,67,151,235,37,120,282,415,68,0,0,0.99,0.99,0,0,0,0,1,0,0
2,8.0,0,36,54,72,5,21,36,63,0,0,0,1.0,0.99,0,0,0,0,1,0,1
29,12.0,25,412,712,1048,112,370,633,882,36,0,24,0.66,0.69,0,0,0,0,1,0,1
32,8.0,1,16,70,106,12,25,67,112,0,0,0,1.0,1.0,0,0,0,1,1,0,1
19,15.0,0,0,0,0,2,6,11,13,0,0,0,0.9,0.91,0,0,0,0,1,0,0
20,52.0,0,0,0,0,0,0,0,0,1,0,0,-99.0,-99.0,0,1,0,0,0,0,0
0,9.0,0,12,12,12,0,0,2,6,1,0,0,0.99,0.98,0,0,0,0,1,0,1
10,3.0,0,0,0,0,0,2,7,13,0,0,0,1.0,0.98,0,0,0,0,1,0,0
0,2.0,0,20,30,50,7,20,32,32,2,0,0,0.85,0.94,0,1,0,0,1,0,1
19716,6.0,5688,33660,73260,116820,17654,57154,110997,186070,7080,0,0,0.82,0.51,0,0,0,0,1,0,0
8,2.0,0,0,0,0,8,16,28,38,0,0,0,0.94,0.97,0,0,0,0,1,0,1
2,8.0,0,1,2,3,0,1,2,3,0,0,0,0.79,0.91,0,0,0,0,1,0,0
13,4.0,0,62,86,104,17,40,57,65,0,0,0,0.73,0.78,0,0,0,0,1,0,0
3,4.0,4,18,27,39,10,18,29,39,1,0,0,0.96,0.91,0,0,0,0,1,0,0
0,8.0,0,3,4,5,6,8,10,15,0,0,0,0.89,0.92,0,0,0,0,1,0,1
82,8.0,0,0,0,0,1,6,9,10,0,0,0,0.95,0.96,0,0,0,0,1,0,0
202,52.0,1,0,0,0,22,86,179,294,40,0,0,0.62,0.62,0,1,0,0,1,0,0
10,8.0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.82,0,0,0,0,1,0,0
2,8.0,0,0,0,0,0,0,1,1,0,0,0,0.73,0.9,0,1,0,0,1,0,0
319,8.0,46,276,529,690,64,215,412,721,89,0,0,0.81,0.89,0,0,0,0,1,0,0
0,8.0,0,14,23,23,0,0,0,0,0,0,0,0.66,0.63,0,0,0,1,1,0,1
5,2.0,0,3,4,4,1,1,1,1,1,0,0,0.73,0.86,0,1,0,0,1,0,1
3144,12.0,2,0,0,0,11,41,101,159,16,0,0,0.78,0.78,0,0,0,1,1,0,0
0,14.0,0,12,18,24,5,9,14,20,1,0,0,0.99,0.88,0,0,0,0,1,0,1
10822,4.0,2020,28220,49310,75590,8913,26727,49547,78085,4906,0,0,0.87,0.92,0,0,0,0,1,0,0
11,8.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,0
3,9.0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.83,0,0,0,0,1,0,0
463,8.0,10,144,288,576,87,336,750,1165,218,0,0,0.84,0.87,0,0,0,1,1,0,0
61,2.0,0,734,1251,1882,115,117,117,117,67,0,80,0.67,0.69,1,0,0,0,1,0,1
7,8.0,0,0,0,0,0,3,3,5,1,0,0,0.7,0.61,0,0,0,1,1,0,1
133,4.0,43,45,102,160,29,98,181,275,21,0,0,0.73,0.78,0,0,0,0,1,0,0
51,12.0,1,11,19,46,8,23,50,75,11,0,0,0.98,0.98,0,0,0,1,1,0,0
25,8.0,0,0,0,0,0,0,2,4,2,0,0,0.9,0.84,0,0,0,1,1,0,0
2,8.0,0,40,40,60,10,22,35,49,5,0,0,0.79,0.66,0,0,0,0,1,0,1
3,2.0,0,9,9,9,3,4,9,13,0,0,0,-99.0,0.0,0,0,0,0,1,0,1
0,8.0,0,24,40,56,4,16,25,32,4,0,0,0.74,0.38,0,0,0,0,1,0,1
3,8.0,0,0,0,0,0,0,0,1,1,0,0,0.48,0.57,0,0,0,0,1,0,0
1,8.0,0,5,5,5,2,4,12,18,0,0,0,0.88,0.9,0,0,0,0,1,0,1
2,8.0,0,7,7,14,5,17,27,29,0,0,0,0.95,0.97,0,0,0,0,1,0,1
413,8.0,100,408,758,958,126,458,931,1484,101,0,0,0.99,0.98,0,0,0,0,1,0,0
0,8.0,0,134,196,227,0,0,0,0,17,0,0,0.87,0.68,0,0,0,1,1,0,1
4,9.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.96,0,0,0,0,1,0,0
14,9.0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.47,0,0,0,0,1,0,0
20,8.0,0,186,291,396,34,204,317,465,60,0,12,0.14,0.57,0,0,0,0,1,0,1
8,4.0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,1,0,0,1,0,0
0,8.0,0,1,1,1,16,16,16,16,0,0,0,0.79,0.67,0,0,0,0,1,0,1
34,2.0,11,189,339,495,34,115,221,321,22,0,6,0.68,0.64,0,0,0,1,1,0,1
36,9.0,0,0,48,48,8,32,52,84,13,0,0,1.0,0.95,0,0,0,0,1,0,1
7,2.0,0,0,0,0,0,0,0,1,0,0,0,0.75,0.7,0,1,0,0,1,0,0
0,2.0,0,32,70,103,0,0,0,0,0,0,0,-99.0,-99.0,0,0,0,0,1,0,1
10,12.0,3,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
1,8.0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.95,0,0,0,0,1,0,0
5,4.0,2,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,1,0,0,1,0,0
4,9.0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
31,8.0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.97,0,0,0,0,1,0,0
1,9.0,0,2,3,4,3,6,11,17,0,0,0,0.99,0.98,0,0,0,0,1,0,1
4,4.0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
208,0.0,78,797,1317,1837,202,593,1164,1745,206,0,0,0.0,0.0,0,0,0,0,0,0,1
2,8.0,0,25,45,63,7,26,47,64,0,0,4,0.48,0.53,0,0,0,0,1,0,1
0,8.0,2,20,47,71,6,19,33,43,1,0,0,0.84,0.77,0,0,0,1,1,0,1
66,12.0,4,33,81,129,10,37,83,132,24,0,0,0.98,0.99,0,0,0,0,1,0,0
0,3.0,0,0,285,465,0,0,1,1,62,0,0,0.92,0.96,0,0,0,0,1,0,1
134,12.0,0,300,450,525,79,168,286,428,52,0,0,0.98,0.95,0,0,0,0,1,0,0
0,2.0,0,18,54,54,4,13,21,30,0,0,0,0.87,0.83,0,0,0,0,1,0,1
5,2.0,0,5,15,20,0,2,6,15,0,0,0,1.0,1.0,0,0,0,0,1,0,1
1,12.0,0,0,0,0,1,1,1,2,0,0,0,0.74,0.74,0,0,0,0,1,0,1
10,2.0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.89,0,0,0,1,1,0,0
1,8.0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.85,0,0,0,0,1,0,0
105,52.0,0,0,0,0,7,18,44,69,0,0,0,1.0,0.99,0,1,0,0,1,0,0
170,8.0,0,0,0,0,2,4,6,10,2,0,0,0.99,0.99,0,1,0,1,1,0,0
0,2.0,0,35,46,46,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,1
-111,9.0,0,431,431,431,52,69,156,199,3,0,69,0.86,0.84,112,0,0,0,1,0,1
7,12.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.89,0,0,0,0,1,0,0
103,4.0,5,0,0,0,6,13,34,51,10,0,0,0.95,0.86,0,0,0,0,1,0,0
8,8.0,0,0,1,3,3,5,8,15,4,0,0,1.0,0.92,0,0,0,0,1,0,0
0,8.0,0,142,242,242,0,0,0,0,11,0,0,0.41,0.47,0,1,0,0,1,0,1
3,13.0,0,1,4,6,2,3,3,5,0,0,0,0.8,0.82,0,0,0,0,1,0,1
16,2.0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0,1,0,0,1,0,0
1000,12.0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.86,0,0,0,0,1,0,0
2,2.0,0,4,4,4,2,4,4,4,0,0,0,0.33,0.64,0,0,0,0,1,0,1
18,8.0,0,20,32,64,9,19,39,65,0,0,0,0.95,0.87,0,0,0,0,1,0,0
0,8.0,0,16,21,31,9,21,45,60,3,0,0,0.89,0.9,0,0,0,0,1,0,1
0,8.0,0,2,4,5,3,4,6,9,2,0,0,0.99,0.99,0,0,0,0,1,0,1
25,12.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
1,8.0,0,2,4,5,1,3,3,7,0,0,0,0.78,0.86,0,0,0,1,1,0,1
5,3.0,0,25,30,40,8,19,29,41,0,0,0,0.49,0.72,0,1,0,0,1,0,1
1,8.0,0,32,48,48,16,37,64,85,2,0,0,0.58,0.57,0,0,0,0,1,0,1
21,8.0,0,0,50,50,0,0,0,0,0,0,0,0.99,0.97,0,0,0,0,1,0,1
6,2.0,1,8,24,32,1,4,13,27,0,0,0,0.82,0.89,0,0,0,1,1,0,1
0,2.0,0,4,4,4,0,0,0,0,1,1,0,0.91,0.94,0,0,0,0,1,0,0
12,8.0,1,4,20,32,2,4,12,21,3,0,0,0.78,0.72,0,0,0,1,1,0,0
9,2.0,0,7,15,15,7,8,8,8,0,0,0,1.0,1.0,0,0,0,0,1,0,1
11,8.0,0,0,0,0,1,2,3,3,0,0,0,0.79,0.66,0,0,0,0,1,0,0
2,8.0,0,3,6,9,1,4,4,8,0,0,0,0.84,0.89,0,0,0,0,1,0,1
0,2.0,0,24,39,59,0,0,0,0,0,0,0,0.78,0.82,0,0,0,1,1,0,1
100,2.0,0,420,780,1110,135,285,362,377,0,0,0,0.94,0.95,0,0,0,0,1,0,1
0,12.0,0,8,11,14,0,2,6,10,0,0,0,0.78,0.78,0,0,0,0,1,0,1
6,2.0,0,3,4,4,0,0,0,0,0,0,0,0.66,0.66,0,1,0,0,1,0,0
3,2.0,0,24,48,72,11,28,44,67,0,0,0,0.98,0.97,0,0,0,0,1,0,1
3632,12.0,42,0,0,0,68,263,524,925,140,0,0,0.77,0.73,0,0,0,1,1,0,0
4,12.0,0,20,42,57,3,10,21,32,0,0,0,0.66,0.67,0,0,0,0,1,0,1
-2,9.0,0,53,90,122,10,51,81,113,13,0,0,0.54,0.7,4,0,0,0,1,0,1
-53,8.0,6,1344,2088,2760,262,837,1582,2453,212,0,78,0.93,0.91,53,0,0,0,1,0,1
6419,2.0,24,0,0,0,868,3120,6241,6520,399,0,0,0.93,0.92,0,0,0,0,1,0,0
2,2.0,0,43,70,97,11,22,41,68,20,0,0,0.09,0.37,0,0,0,0,1,0,1
4,8.0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.99,0,0,0,0,1,0,0
2,6.0,0,3,5,7,2,3,7,10,0,0,0,0.78,0.78,0,0,0,0,1,0,1
-2999,9.0,0,5809,5809,6187,0,9,9,21,0,0,0,0.94,0.79,2999,1,0,0,1,0,1
41,8.0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.94,0,0,0,0,1,0,0
202,8.0,8,163,345,553,60,206,440,689,140,0,0,0.99,0.91,0,0,0,0,1,0,0
7,4.0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.14,0,1,0,0,1,0,0
2,8.0,0,7,11,15,1,5,7,13,0,0,0,0.79,0.66,0,0,0,0,1,0,1
7,2.0,0,5,10,15,2,6,15,22,0,0,0,0.99,0.99,0,0,0,0,1,0,1
501,8.0,216,731,1271,1751,204,541,1066,1708,359,0,0,0.99,0.98,0,0,0,0,1,0,0
82,8.0,33,185,260,408,64,160,295,417,74,0,22,0.77,0.68,0,0,0,0,1,0,0
12,4.0,0,1,1,1,1,2,2,2,0,0,0,0.24,0.14,0,1,0,0,1,0,0
5,8.0,0,0,0,0,0,1,4,7,1,0,0,0.95,0.87,0,0,0,0,1,0,0
2020,2.0,55,2500,5500,8500,1221,3719,6473,8631,771,0,0,0.88,0.94,8,0,0,0,1,0,0
38,8.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,0.5,0,0,0,0,1,0,0
9,4.0,12,13,31,46,2,9,22,31,0,0,0,0.73,0.78,0,0,0,0,1,0,0
8,2.0,0,6,21,36,14,35,65,66,0,0,0,0.79,0.89,0,0,0,0,1,0,1
0,8.0,0,3,3,3,0,1,1,3,1,0,0,0.64,0.67,0,0,0,0,1,0,1
57,8.0,0,34,34,34,7,17,31,63,6,0,0,1.0,0.94,0,0,0,0,1,0,0
0,2.0,0,3,3,3,1,15,16,17,0,0,0,0.42,0.36,0,0,0,0,1,0,1
47,8.0,0,0,0,0,0,0,0,0,1,0,0,0.81,0.83,0,0,0,1,1,0,0
0,2.0,0,20,30,30,0,0,0,0,0,0,0,0.16,0.5,0,1,0,0,1,0,1
10,2.0,0,0,0,0,0,2,2,2,0,0,0,0.99,0.99,0,0,0,0,1,0,0
7,9.0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.77,0,1,0,0,1,0,0
5,8.0,0,35,53,89,4,18,35,55,4,0,0,0.14,0.32,0,0,0,0,1,0,1
18,9.0,0,74,134,198,21,61,62,62,0,1,14,0.99,0.98,0,1,0,1,1,0,1
9,2.0,1,11,26,40,1,11,34,45,3,0,0,0.95,0.96,0,0,0,0,1,0,1
153,8.0,32,72,245,413,48,157,364,558,93,0,0,0.93,0.9,0,0,0,0,1,0,0
123,9.0,0,0,0,0,0,1,1,1,1,0,0,0.96,0.96,0,0,0,1,1,0,0
8,8.0,0,24,36,48,17,34,47,86,4,0,0,0.5,0.35,1,0,0,0,1,0,1
15,8.0,0,0,5,15,0,5,12,18,0,0,0,0.79,0.87,0,0,0,0,1,0,0
0,2.0,0,33,57,81,0,0,0,0,3,0,6,0.94,0.94,0,0,0,1,1,0,1
0,2.0,0,91,163,235,0,0,0,0,17,1,18,0.99,0.95,0,0,0,0,1,0,1
3,8.0,0,0,0,0,0,0,1,1,0,0,0,0.99,0.98,0,0,0,0,1,0,0
3,8.0,0,12,12,12,0,5,12,18,0,0,6,0.17,0.33,0,0,0,0,1,0,1
17,12.0,0,29,56,92,18,45,87,113,14,0,0,0.94,0.87,0,0,0,0,1,0,1
7,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.99,0,1,0,0,1,0,0
4,8.0,0,8,22,36,4,11,20,30,3,0,0,0.87,0.89,0,0,0,0,1,0,1
-1,12.0,0,6,8,11,0,4,6,7,2,0,0,0.95,0.9,1,0,0,0,1,0,1
22,2.0,0,48,48,48,20,26,26,26,9,0,0,0.27,0.2,0,1,0,0,1,0,1
0,2.0,0,11,11,11,0,0,0,0,0,0,0,0.93,0.95,0,1,0,0,1,0,0
3,0.0,0,0,0,0,3,3,3,3,1,0,0,0.0,0.0,0,0,0,1,1,0,1
24,2.0,0,0,0,0,0,1,1,2,0,0,0,0.66,0.6,0,0,0,0,1,0,0
1,9.0,0,5,6,7,1,1,4,6,1,0,0,0.34,0.41,0,0,0,0,1,0,1
4,8.0,0,0,0,2,0,1,5,10,2,0,0,0.91,0.89,0,0,0,0,1,0,0
6,2.0,0,0,4,6,0,4,5,11,0,0,0,0.99,0.97,0,0,0,0,1,0,1
3,8.0,0,0,6,6,0,3,3,4,0,0,0,0.9,0.88,0,0,0,0,1,0,1
10,2.0,0,5,20,30,5,18,45,62,0,0,0,0.78,0.82,0,0,0,0,1,0,1
16,2.0,0,0,8,16,5,11,18,33,0,0,0,0.77,0.81,0,0,0,0,1,0,0
1356,8.0,1098,6121,9721,11321,859,2392,5276,11015,1352,0,0,0.77,0.82,0,0,0,0,1,0,0
14,2.0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.32,0,1,0,0,1,0,0
2,8.0,0,4,5,8,5,11,14,26,0,0,0,0.96,0.96,0,0,0,0,1,0,1
6,2.0,0,0,40,40,0,0,0,0,0,0,0,1.0,1.0,0,1,0,0,1,0,1
7,8.0,1,21,30,45,4,13,25,39,5,0,0,0.96,0.98,0,0,0,0,1,0,1
5,4.0,0,0,2,3,1,2,4,7,0,0,0,0.73,0.78,0,0,0,0,1,0,0
5,2.0,0,1,2,3,1,3,4,5,0,0,0,0.42,0.36,0,1,0,0,1,0,0
1,8.0,0,2,3,5,1,2,3,3,0,0,0,0.76,0.81,0,0,0,0,1,0,1
0,2.0,0,4,7,8,0,0,0,0,1,0,0,-99.0,0.0,0,0,0,0,1,0,0
0,8.0,0,40,60,80,4,17,29,47,0,0,0,0.98,0.98,0,0,0,0,1,0,1
3,8.0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.35,0,0,0,0,1,0,0
3,4.0,0,1032,1752,2592,254,824,1576,2171,224,0,96,0.82,0.79,19,0,0,0,1,0,1
2,2.0,0,0,0,0,0,0,1,1,0,0,0,0.91,0.82,0,1,0,0,1,0,1
199,2.0,126,270,520,720,163,384,614,840,77,0,0,1.0,1.0,0,0,0,0,1,0,0
5,8.0,0,100,100,100,5,18,35,54,5,0,100,0.81,0.89,0,0,0,0,1,0,1
0,8.0,0,3,4,6,3,4,4,7,0,0,0,0.95,0.97,0,0,0,1,1,0,1
4,4.0,0,0,2,3,2,3,4,6,0,0,0,0.68,0.66,0,1,0,0,1,0,1
1572,8.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,0,0,0,1,0,0
-1,8.0,1,15,15,15,1,6,30,35,8,0,0,0.33,0.57,2,0,0,0,1,0,1
0,8.0,0,5,9,12,0,4,5,8,0,0,0,0.17,0.33,0,0,0,0,1,0,1
5,8.0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.91,0,0,0,0,1,0,0
102,8.0,4,162,322,485,48,164,370,556,39,0,0,0.81,0.67,0,0,0,0,1,0,0
0,2.0,0,5874,10270,11918,0,0,0,0,643,0,0,0.86,0.91,0,0,0,0,1,0,1
0,2.0,0,12,12,22,2,5,5,5,0,0,0,0.3,0.16,0,1,0,0,1,0,1
118,52.0,0,0,0,0,1,5,7,7,0,0,0,0.72,0.77,0,1,0,0,1,0,0
20,13.0,0,24,36,48,18,47,83,112,5,0,0,0.61,0.73,0,0,0,0,1,0,1
11,8.0,0,0,10,10,3,9,16,22,0,0,0,0.98,0.99,0,0,0,0,1,0,0
12,8.0,0,0,0,0,0,1,3,9,0,0,0,0.93,0.8,0,0,0,0,1,0,0
14,8.0,0,30,60,90,17,46,83,122,0,0,0,0.85,0.78,0,0,0,0,1,0,1
5,0.0,0,510,630,630,18,121,241,352,25,0,0,0.0,0.0,0,0,0,0,1,0,1
4,8.0,0,24,72,72,9,18,34,54,1,0,0,0.98,0.98,0,0,0,0,1,0,1
0,2.0,0,50,50,50,0,0,0,0,0,0,0,0.0,0.29,0,1,0,0,1,0,1
3,8.0,0,19,19,19,2,3,5,5,0,0,0,0.89,0.88,0,0,0,0,1,0,1
101,9.0,0,0,0,0,12,21,40,57,0,0,0,0.94,0.79,0,0,0,0,1,0,0
12,2.0,0,18,54,72,4,24,48,59,5,0,0,1.0,1.0,0,0,0,0,1,0,0
425,8.0,0,0,550,1100,50,292,727,985,0,0,0,1.0,0.93,0,0,0,0,1,0,0
8,8.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0
641,8.0,288,1152,2016,2592,219,1024,1944,3038,183,0,288,0.0,0.01,0,0,0,1,1,0,0
0,12.0,0,6,12,12,1,3,7,8,0,0,0,0.44,0.38,0,0,0,0,1,0,1
7,8.0,1,0,0,0,0,0,1,1,0,0,0,0.37,0.36,0,1,0,0,1,0,0
314,8.0,0,0,0,0,5,15,40,74,79,0,0,1.0,0.84,0,0,0,1,1,0,0
14,8.0,0,6,16,34,16,36,64,90,12,0,0,0.92,0.95,0,0,0,0,1,0,1
2,8.0,0,30,30,45,5,14,24,47,4,0,0,0.0,0.2,0,0,0,0,1,0,1
193,8.0,41,0,66,178,33,133,335,478,61,0,0,0.1,0.27,0,0,0,0,1,0,0
3,8.0,0,25,25,25,5,14,20,27,2,0,0,0.98,0.97,0,0,0,0,1,0,1
11,8.0,8,10,19,28,5,14,30,39,0,0,0,0.98,0.99,0,0,0,0,1,0,1
1,12.0,0,18,18,18,0,2,8,15,0,0,12,0.78,0.78,0,0,0,0,1,0,1
15,8.0,0,3,3,3,0,2,5,10,0,0,0,0.9,0.94,0,0,0,0,1,0,0
101,4.0,18,52,97,132,13,48,86,140,14,0,0,0.73,0.78,0,0,0,0,1,0,0
4,2.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.83,0,1,0,0,1,0,0
0,8.0,8,0,0,0,0,1,2,2,0,0,0,0.9,0.9,0,0,0,0,1,0,0
0,2.0,0,5,7,7,0,0,0,0,0,0,0,0.62,0.73,0,1,0,0,1,0,0
0,8.0,0,2,3,4,2,3,3,3,1,0,0,0.74,0.76,0,0,0,0,1,0,1
3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,1,1,0,0
5,8.0,0,3,5,9,0,7,10,21,0,0,0,0.96,0.96,0,0,0,0,1,0,1
62,4.0,0,0,0,0,0,10,15,15,0,0,0,0.77,0.8,0,0,0,0,1,0,0
8,2.0,0,12,24,24,4,4,4,4,1,0,0,0.78,0.73,0,1,0,0,1,0,1
-1,8.0,0,18,18,30,2,6,16,22,1,0,0,0.17,0.34,1,0,0,0,1,0,1
5,2.0,0,1,1,1,3,4,4,4,0,0,0,1.0,0.95,0,1,0,0,1,0,1
19,2.0,0,0,0,0,1,2,4,4,1,0,0,0.85,0.8,0,1,0,0,1,0,1
37,8.0,0,0,0,0,0,3,22,57,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1,12.0,12,18,24,29,2,8,19,26,4,0,1,0.09,0.25,0,0,0,0,1,0,1
72,12.0,0,68,294,431,0,0,0,0,0,0,0,0.93,0.89,0,0,0,0,1,0,1
41,4.0,0,0,0,0,1,2,4,6,1,0,0,0.73,0.78,0,0,0,1,1,0,0
0,2.0,0,4,4,4,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,1,0,1
5,6.0,0,40,72,104,5,22,51,70,14,0,0,0.64,0.67,0,0,0,0,1,0,1
1,12.0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
11,0.0,0,30,50,50,0,0,1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0
2,8.0,0,1,2,3,0,1,2,2,0,0,0,0.98,0.97,0,0,0,0,1,0,1
3,10.0,0,11,15,23,2,8,10,14,0,0,0,0.89,0.9,0,0,0,0,1,0,1
1,8.0,0,3,4,4,1,3,4,8,0,0,0,0.79,0.66,0,0,0,0,1,0,1
1,8.0,0,24,36,48,1,13,23,45,0,0,0,0.86,0.9,0,0,0,0,1,0,1
0,2.0,0,11,11,11,2,2,2,2,0,0,0,1.0,0.97,0,1,0,0,1,0,1
3,2.0,0,20,40,60,6,20,29,32,0,0,0,0.99,0.98,0,0,0,0,1,0,1
3,8.0,0,0,0,0,0,0,0,0,0,0,0,0.98,0.95,0,1,0,0,1,0,0
0,2.0,0,185,362,543,0,0,0,0,0,0,0,0.97,0.92,0,0,0,1,1,0,1
10,12.0,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
0,2.0,0,6,6,6,0,0,0,0,1,0,0,0.94,0.92,0,1,0,0,1,0,1
4,8.0,9,62,116,170,13,50,158,242,13,0,0,0.69,0.69,0,0,0,0,1,0,1
8,2.0,0,30,60,60,11,27,71,92,14,0,0,0.77,0.82,0,0,0,0,1,0,1
2,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,0,1,0,0
5,9.0,0,0,0,0,0,0,2,4,0,0,0,0.99,0.98,0,0,0,0,1,0,0
27575,8.0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.96,0,0,0,0,1,0,0
0,2.0,0,166,206,226,2,6,6,6,12,0,0,0.1,0.04,2,1,0,1,1,0,1
1,2.0,0,2,4,5,1,2,3,6,0,0,0,0.99,0.97,0,0,0,0,1,0,1
7,8.0,0,0,0,0,0,0,1,1,0,0,0,0.99,0.99,0,0,0,0,1,0,0
11,2.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0
0,2.0,0,4,8,12,2,6,10,11,0,0,0,0.78,0.86,0,0,0,0,1,0,1
56,8.0,0,23,55,82,11,37,69,119,21,0,0,0.49,0.5,0,0,0,0,1,0,0
0,12.0,0,30,30,30,0,0,0,2,3,0,0,0.0,0.0,0,0,0,0,1,0,1
578,2.0,130,1442,2464,3486,719,2136,4096,6308,236,0,0,0.63,0.63,0,0,0,0,1,0,0
0,4.0,0,2992,3392,4480,0,0,0,0,0,0,1488,0.99,0.99,0,0,0,0,1,0,1
4,2.0,0,20,30,40,2,10,23,34,0,0,0,0.81,0.89,0,0,0,0,1,0,0
10,8.0,0,0,0,0,0,0,0,0,1,0,0,0.91,0.9,0,0,0,0,1,0,0
2,8.0,0,8,18,32,4,20,39,50,2,0,0,0.84,0.78,0,0,0,0,1,0,1
2,9.0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.83,0,0,0,0,1,0,0
2,9.0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.68,0,0,0,0,1,0,0
-3,16.0,0,13,28,28,4,8,13,19,2,0,0,0.62,0.62,3,1,0,1,1,0,1
92,2.0,7,287,410,615,99,218,359,488,78,0,0,0.91,0.86,0,0,0,0,1,0,0
3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.7,0,0,0,0,1,0,0
41,2.0,2,205,338,475,40,138,268,405,63,1,24,0.66,0.69,0,0,0,1,1,0,1
0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.78,0,0,0,1,0,1,0
23,8.0,0,0,0,0,1,1,8,14,0,0,0,0.5,0.75,0,0,0,1,1,0,0
1,8.0,0,0,0,0,0,0,0,0,0,0,0,0.98,0.98,0,0,0,0,1,0,0
-506,8.0,247,2128,2848,3568,535,2060,2973,4028,420,0,300,0.82,0.89,516,0,0,0,1,0,0
0,2.0,0,6,6,6,0,0,0,0,0,0,0,0.8,0.82,0,0,0,1,1,0,1
0,12.0,0,62,62,62,0,0,0,0,1,0,0,0.76,0.53,0,0,0,0,1,0,1
0,8.0,0,10,20,30,1,3,13,16,0,0,0,1.0,0.94,0,0,0,0,1,0,1
5,2.0,0,30,50,60,9,24,37,62,4,0,0,0.98,0.97,0,0,0,0,1,0,1
4,2.0,0,10,20,30,2,9,20,35,2,0,0,0.99,0.93,0,0,0,0,1,0,1
