national_inv,lead_time,in_transit_qty,forecast_3_month,sales_3_month,went_on_backorder
5,2.0,0,0,0,0
13,8.0,0,67,54,1
3,8.0,0,7,8,1
4,4.0,1,4,11,1
10,4.0,0,0,0,0
1,12.0,0,0,0,0
0,8.0,0,15,13,1
0,2.0,0,34,0,1
11,8.0,0,30,2,1
99,4.0,0,0,6,0
-3,2.0,0,473,275,1
1,8.0,0,2,3,1
1,2.0,7,0,0,0
21,14.0,0,0,0,0
11,8.0,1,8,6,0
57,4.0,0,0,10,0
53,2.0,2,36,48,0
4,8.0,4,48,28,1
3,2.0,0,2,0,1
5,12.0,0,0,0,0
1,2.0,0,183,4,0
20,8.0,0,13,10,0
5,2.0,5,10,7,1
1,9.0,0,0,0,0
0,2.0,0,12,0,1
0,12.0,1,4,3,1
0,8.0,0,0,0,0
0,9.0,0,6,2,1
123,8.0,0,0,24,0
88,8.0,1,0,42,0
140,4.0,5,264,281,0
1,8.0,0,3,3,0
77,8.0,4,37,65,0
0,8.0,0,1,0,0
96,8.0,7,0,94,0
3,52.0,0,0,0,1
3,8.0,0,1,3,1
0,12.0,0,20,13,1
1,8.0,0,0,0,0
1041,2.0,0,0,6,0
447,4.0,0,0,80,0
0,2.0,2,8,10,1
12,2.0,0,0,2,0
1,8.0,0,7,4,1
9,0.0,0,0,2,0
0,8.0,0,4,5,1
2,8.0,0,0,1,0
13,2.0,0,5,31,1
8,8.0,0,0,0,0
8,2.0,0,0,3,1
0,8.0,0,2,0,1
0,2.0,0,5,0,1
521,2.0,352,990,1502,0
101,2.0,0,0,1,0
814,2.0,301,2880,1941,0
0,0.0,0,3,4,1
2,9.0,5,64,16,1
2,12.0,0,0,0,0
0,2.0,0,12,0,1
0,2.0,0,12,5,1
23,11.0,0,41,33,1
33,8.0,0,200,234,1
0,8.0,0,2,0,1
9,2.0,0,0,1,1
0,16.0,0,0,0,0
0,8.0,0,2,2,1
0,52.0,0,250,42,1
1496,8.0,0,0,647,0
2,12.0,0,0,0,0
13,8.0,0,0,1,0
14,2.0,0,18,39,1
0,8.0,0,0,0,0
6,9.0,0,9,7,0
20,8.0,0,200,0,0
4,8.0,0,1,1,1
494,6.0,67,740,485,0
0,8.0,0,2,0,1
0,9.0,2,68,19,1
5,2.0,0,3,1,1
7,8.0,0,7,10,0
-1,8.0,0,28,16,1
1,8.0,0,0,0,0
5,2.0,0,0,15,1
0,8.0,0,4,5,1
2,8.0,0,0,0,0
0,8.0,0,825,0,0
0,8.0,0,0,0,0
0,8.0,0,7,7,1
1,8.0,0,8,6,1
28,8.0,0,0,0,0
1,9.0,0,1,0,0
1,9.0,0,2,6,1
1,12.0,0,0,0,0
-2,8.0,0,20,31,1
15,8.0,0,0,0,0
17,9.0,0,0,13,0
48,2.0,5,402,95,1
15,12.0,0,500,163,1
7,2.0,0,3,0,0
24815,52.0,0,0,0,0
4,2.0,0,2,0,0
-36,8.0,10,456,374,1
15,8.0,0,0,1,0
144,8.0,27,600,448,1
4,8.0,0,6,7,1
7,4.0,0,0,0,0
1,8.0,0,3,4,1
1,8.0,0,0,0,1
0,2.0,0,22,0,1
32,2.0,0,0,1,0
44,2.0,0,0,0,0
0,8.0,0,0,3,0
6,12.0,0,0,0,0
6,2.0,0,9,4,0
0,8.0,0,35,26,1
3,8.0,0,15,19,1
11,2.0,0,0,0,0
1102,8.0,137,2100,1730,0
2,8.0,0,2,4,1
466,8.0,9,0,27,0
4,9.0,0,0,0,0
2,9.0,0,0,0,0
1,8.0,0,0,0,0
4,8.0,0,0,0,0
-3,12.0,0,17,7,1
1,2.0,5,8,25,1
3,8.0,0,14,9,1
1,2.0,3,3,2,0
-6,8.0,1,162,118,1
1,2.0,0,8,59,1
2,2.0,0,6,6,1
2,8.0,0,0,0,0
0,2.0,0,85,0,1
7,16.0,1,54,33,1
12,8.0,0,19,22,0
2,8.0,0,10,6,1
44,12.0,45,392,362,1
2,8.0,0,0,0,0
6,12.0,0,0,1,0
10,8.0,0,76,61,1
0,8.0,0,0,0,0
280,12.0,156,540,669,1
61,8.0,0,10,48,0
0,2.0,0,8,0,1
2,12.0,0,0,0,0
3,8.0,0,6,5,1
1,8.0,0,12,3,1
4,2.0,0,0,0,1
7,2.0,0,0,0,0
24,2.0,0,60,51,1
20,12.0,0,0,0,0
0,2.0,0,4,0,1
288,8.0,33,682,630,0
7,9.0,0,3,0,0
2,2.0,1,48,48,1
2,2.0,0,24,5,1
2,8.0,0,0,0,0
9,8.0,0,0,2,0
9,8.0,0,0,16,1
1,3.0,0,3,3,0
1,8.0,0,4,4,1
91,8.0,0,1481,818,1
13,4.0,0,0,1,0
75,8.0,33,131,171,1
13,8.0,8,1,19,0
0,8.0,0,5,7,1
46,2.0,0,0,98,1
41,8.0,0,0,0,0
84,8.0,24,32,39,0
59,52.0,0,0,5,0
10,2.0,0,0,0,1
13,12.0,5,0,0,0
8,2.0,0,0,0,0
50,8.0,0,0,4,0
0,2.0,0,10,0,0
9,8.0,0,66,28,1
452,8.0,0,0,0,0
29,4.0,0,0,0,0
2,2.0,0,5,7,0
2,8.0,0,0,7,1
9,2.0,0,0,0,0
195,9.0,0,0,0,0
13,8.0,0,122,112,1
-5,8.0,0,16,10,1
2,12.0,0,0,0,0
17,2.0,0,0,16,1
4,2.0,0,38,21,1
0,8.0,0,4,3,1
0,4.0,0,11,0,1
0,12.0,0,10,5,1
31,9.0,0,0,0,0
4,8.0,0,0,0,0
0,2.0,0,5,0,0
2,8.0,0,1,5,1
9,8.0,0,0,0,0
3,3.0,0,0,4,1
2,12.0,0,0,0,0
8,2.0,0,0,5,1
4,2.0,0,0,0,0
0,4.0,0,12,0,0
2,8.0,0,391,16,1
35,8.0,0,0,0,0
10,9.0,0,0,0,0
0,8.0,0,7,3,1
21,12.0,0,0,2,0
28,4.0,16,25,34,0
1,8.0,0,8,12,1
12,8.0,0,0,9,1
1208,8.0,280,280,0,0
-4,2.0,24,178,66,1
18,8.0,2,76,64,1
74,8.0,0,0,0,0
90,12.0,0,13,32,0
9,8.0,0,561,259,1
3,10.0,0,0,0,0
88,10.0,0,0,6,0
0,2.0,0,2,1,1
0,2.0,0,0,4,1
12,11.0,0,27,34,1
2,2.0,0,8,16,1
6,2.0,0,0,7,1
0,8.0,0,2,0,1
0,9.0,0,7,11,1
8,2.0,0,0,0,0
4,3.0,0,4,3,0
0,2.0,0,5,0,1
9,4.0,0,0,0,0
156,16.0,0,0,6,0
7,8.0,0,0,2,0
0,8.0,0,0,1,1
7,8.0,0,6,9,0
95,2.0,0,172,147,1
338,8.0,1,221,465,0
0,2.0,0,4,0,1
6,2.0,2,26,16,1
50,8.0,0,0,0,0
956,8.0,384,2384,2472,0
4,4.0,0,0,0,0
5,8.0,0,60,51,1
29,10.0,0,0,0,0
85,8.0,12,104,131,0
2,2.0,0,20,10,1
7,8.0,0,31,32,1
-1,8.0,0,15,6,1
6,4.0,0,0,1,1
67,0.0,0,0,3,0
68,8.0,0,0,17,0
241,4.0,66,0,233,0
1,13.0,0,0,0,0
1,8.0,0,41,33,1
2,8.0,0,5,4,1
0,2.0,0,54,26,1
0,12.0,0,2,2,1
366,8.0,0,0,0,0
95,8.0,0,38,53,0
41,8.0,0,32,61,0
11,2.0,0,25,8,1
4,2.0,0,55,40,1
3,8.0,0,0,3,0
74,0.0,0,0,43,1
4,8.0,0,25,9,1
4,12.0,0,0,0,0
6,8.0,0,30,22,0
64,0.0,0,51,14,1
105,8.0,21,237,235,0
73,2.0,0,0,0,0
0,8.0,0,240,1,1
0,2.0,0,45,0,1
1,8.0,0,2,2,1
83,8.0,54,100,122,0
7,2.0,0,0,6,0
0,8.0,0,0,0,0
4,8.0,0,0,0,0
3,8.0,0,0,0,0
2,12.0,3,49,17,1
11,12.0,0,21,9,0
0,2.0,0,9,4,1
237,9.0,6,10,127,0
0,8.0,0,4,2,1
0,2.0,0,26,2,1
0,12.0,0,1,0,1
-53,8.0,0,1080,987,0
15,2.0,0,0,0,0
3,12.0,0,2,0,0
7,8.0,0,15,27,1
13,2.0,0,0,5,1
2,4.0,1,4,6,0
20,4.0,0,0,3,0
40,12.0,0,111,120,0
-124,8.0,0,835,538,1
2,9.0,0,1,5,0
172,9.0,0,0,1,0
0,9.0,0,2,2,1
-101,8.0,0,317,0,1
0,2.0,11,0,0,0
77,2.0,0,0,26,0
86,8.0,0,0,0,0
6,8.0,3,21,15,0
3,8.0,0,69,55,1
0,2.0,0,6,15,1
4,2.0,3,20,26,1
15,12.0,0,0,0,0
235,8.0,0,0,47,0
61,9.0,0,84,38,0
1,2.0,0,0,1,1
12,2.0,0,0,0,0
350,12.0,21,72,201,0
16,8.0,0,0,1,0
3,9.0,0,0,0,0
0,12.0,0,2,3,1
397,2.0,0,0,0,0
19,8.0,0,0,0,0
0,2.0,0,16,15,1
0,8.0,0,12,13,1
1987,52.0,0,0,0,0
17,2.0,0,0,27,1
557,8.0,104,660,753,0
3,4.0,0,0,0,0
118,8.0,8,60,69,0
7,2.0,0,5,7,1
180,8.0,0,0,20,0
4,9.0,0,43,22,1
51,8.0,0,24,28,0
0,8.0,0,20,0,0
2,16.0,0,0,0,0
185,8.0,0,0,0,0
308,8.0,77,0,327,0
0,2.0,7,1,4,0
78,14.0,0,0,34,0
0,10.0,0,8,8,1
495,12.0,0,0,0,0
12,8.0,0,0,0,0
29,8.0,0,0,9,0
4,9.0,0,0,0,0
0,8.0,0,47,23,1
-15,3.0,0,34,16,1
863,8.0,529,2347,1999,0
3,2.0,0,0,0,0
2,8.0,0,2,6,1
1,2.0,0,0,1,1
202,8.0,69,131,198,0
963,8.0,0,0,10,0
298,52.0,0,0,8,0
825,4.0,607,823,812,0
40,2.0,0,0,0,0
54,8.0,0,0,2,0
268,8.0,121,480,567,0
30,4.0,0,232,162,1
89,2.0,0,0,2,0
63,8.0,21,76,73,0
18,2.0,0,20,16,1
6,8.0,0,0,0,0
-43,8.0,1,283,170,1
2,8.0,0,12,11,1
113,2.0,30,286,308,0
4054,8.0,17,0,413,0
14,8.0,0,86,39,1
35,8.0,1,86,145,1
0,2.0,0,20,0,1
4,8.0,0,10,5,1
102,8.0,0,0,1,0
39,4.0,2,32,40,0
4,8.0,0,7,10,1
2,12.0,0,0,0,0
9,2.0,0,35,26,1
5,2.0,0,5,15,1
0,4.0,0,8,0,0
42,2.0,0,0,16,0
42,8.0,0,0,0,0
4,2.0,0,0,0,0
14,8.0,0,16,19,0
13,8.0,0,47,25,1
2,8.0,0,0,7,1
1052,8.0,1243,35,1300,0
3,8.0,0,0,0,0
30,9.0,0,50,20,0
2,2.0,0,12,8,1
0,4.0,0,11,0,1
2,8.0,3,9,11,1
540,8.0,0,9910,28,1
16,8.0,0,46,17,1
0,12.0,0,6,2,1
0,2.0,0,7,7,1
3,9.0,0,2,0,0
30,2.0,0,0,0,0
0,2.0,0,5,0,1
0,8.0,0,13,21,1
1,8.0,0,24,17,1
9,4.0,0,0,0,0
34,2.0,0,615,281,1
93,12.0,18,250,124,0
49,12.0,0,330,114,1
878,8.0,30,0,180,0
55,2.0,0,0,1,1
43,2.0,0,0,0,0
1010,8.0,1,0,183,0
12,2.0,0,11,11,1
0,2.0,0,16,0,1
1,4.0,0,0,0,1
2,3.0,0,16,2,1
0,8.0,0,5,2,1
14,2.0,0,0,0,0
0,2.0,0,0,0,1
38,2.0,0,0,0,0
11,2.0,0,26,16,0
4,8.0,0,9,9,1
0,2.0,7,6,24,1
3,2.0,0,2,12,1
0,2.0,0,14,7,1
3,8.0,0,10,17,1
2,8.0,0,26,7,1
6,2.0,0,25,46,1
29,8.0,0,0,0,0
6,8.0,9,508,6,0
10,0.0,0,0,1,0
218,8.0,0,400,115,0
-25,3.0,0,72,68,1
0,2.0,0,2,0,1
8,16.0,0,64,28,1
49,8.0,0,0,30,0
610,2.0,0,0,11,0
0,8.0,0,57,4,1
1346,8.0,0,0,12,0
20,0.0,0,136,101,1
1,8.0,0,0,1,0
9,8.0,0,6,6,1
0,2.0,0,65,0,0
10,8.0,1,0,3,0
6,4.0,0,0,4,1
4,8.0,0,16,14,1
5,2.0,0,58,65,1
54,52.0,0,0,4,0
13,12.0,5,0,0,0
26,52.0,0,0,0,0
3,12.0,0,0,0,0
17,8.0,15,358,198,1
14,2.0,0,0,0,0
20,2.0,0,0,1,1
3,10.0,0,0,1,1
0,9.0,0,1,0,0
2,8.0,1,36,24,1
32,2.0,0,30,26,0
6,12.0,0,0,0,0
1,8.0,0,43,29,1
2,8.0,0,96,25,1
10,12.0,0,12,10,0
1,8.0,0,0,0,0
0,8.0,0,0,0,0
12,8.0,0,45,13,0
34,9.0,0,0,7,1
0,2.0,0,25,0,0
23,8.0,0,0,0,0
2,2.0,0,4,4,1
821,12.0,172,1911,1549,0
464,12.0,0,0,24,0
2,12.0,0,2,0,0
4,8.0,0,3,3,1
1815,13.0,940,3150,3076,0
0,8.0,0,8,7,1
0,2.0,0,33,0,1
0,2.0,0,16,0,1
8,8.0,0,25,29,1
43,2.0,0,0,11,0
30,9.0,50,210,70,0
76,2.0,0,0,0,0
316,12.0,70,3280,3396,1
460,8.0,17,0,52,0
828,8.0,423,218,825,0
13,2.0,0,0,2,0
23,14.0,0,0,0,0
3,12.0,0,10,20,1
5,9.0,0,0,2,0
2,12.0,0,0,0,0
1,8.0,0,8,0,1
5,8.0,18,18,16,0
2541,8.0,385,3384,3662,0
0,9.0,0,5,0,0
15,12.0,0,0,2,0
1738,2.0,494,2592,2086,0
20,14.0,0,0,0,0
122,21.0,4,78,99,0
0,9.0,0,1,0,1
19,12.0,0,0,0,0
0,17.0,0,3,2,0
1,8.0,0,7,6,1
7,8.0,0,0,2,0
2,4.0,2,0,1,0
12,8.0,0,0,6,0
9,12.0,0,0,0,0
-1,8.0,0,22,5,1
4,13.0,0,1,0,0
222,4.0,24,15,151,0
41,8.0,3,295,174,1
349,4.0,14,0,201,0
11,2.0,0,0,0,0
0,12.0,0,5,5,1
1,8.0,0,16,14,1
2,8.0,0,0,0,0
540,8.0,0,0,52,0
-38,15.0,0,128,35,1
194,12.0,54,175,200,0
0,8.0,0,8,6,1
553,8.0,81,324,450,0
7,2.0,0,1870,2,1
0,8.0,0,6,5,1
0,4.0,0,160,46,1
0,8.0,0,7,4,1
4,2.0,0,3,3,1
1,3.0,0,2,4,0
3,8.0,0,0,0,0
-2,2.0,0,6,9,1
1,9.0,0,240,215,1
22,8.0,0,0,0,0
46,2.0,0,24,68,0
12,8.0,0,0,2,0
-1,2.0,0,20,23,1
3,2.0,0,20,7,1
12,2.0,0,0,0,0
0,2.0,0,51,0,1
3,9.0,0,0,0,0
0,2.0,0,16,6,1
40,8.0,35,513,290,1
225,12.0,0,0,70,0
3,2.0,0,17,12,1
31,15.0,0,0,20,1
-6,8.0,1,36,39,1
2,8.0,0,48,19,1
405,8.0,0,0,5,0
45,0.0,10,160,143,1
37,8.0,0,0,8,0
3,8.0,0,0,1,0
1,8.0,0,3,3,1
0,2.0,0,587,0,1
2,8.0,0,0,0,1
83,8.0,0,0,0,0
6,2.0,0,0,1,1
1,8.0,0,20,15,1
11,4.0,0,0,0,0
417,8.0,0,0,12,0
2,8.0,0,8,2,1
-1,8.0,0,47,41,1
6,2.0,0,0,0,0
1,12.0,1,1,3,1
22,8.0,0,0,4,0
0,2.0,0,11,0,1
432,8.0,0,0,0,0
-179,8.0,128,612,1078,1
28,2.0,0,0,55,1
0,2.0,0,6,2,1
2,8.0,0,55,28,1
21,2.0,0,115,46,1
1,9.0,0,3,6,1
0,2.0,0,4,0,1
204,9.0,42,192,139,0
38,12.0,0,24,0,0
53,2.0,0,0,6,0
-10,12.0,0,33,5,1
13,2.0,0,18,93,1
-101,8.0,0,317,0,1
2,8.0,0,16,10,1
5,2.0,0,13,5,1
183,8.0,37,104,172,0
0,9.0,0,4,3,1
6,8.0,0,16,24,1
1,8.0,0,1,1,0
2434,3.0,900,150,983,0
7,2.0,0,0,0,0
1,2.0,0,3,4,1
0,2.0,0,0,0,0
0,2.0,0,496,0,1
0,2.0,0,100,0,1
207,4.0,0,0,217,0
14,8.0,18,58,56,1
18,4.0,0,8,55,1
2,12.0,0,0,0,0
7,8.0,0,40,27,1
0,12.0,12,18,8,1
298,8.0,0,0,0,0
16,9.0,0,0,0,0
0,2.0,0,6,11,1
13,12.0,0,0,0,0
0,8.0,0,7,5,1
162,12.0,12,39,73,0
10,9.0,0,0,0,0
2,2.0,0,0,1,0
1,8.0,0,1,0,1
1,8.0,0,14,10,1
8,8.0,0,0,2,0
-3,8.0,0,300,2,1
15,8.0,0,0,2,0
3,2.0,6,12,13,1
-272,8.0,229,1584,3202,1
1,8.0,0,1,1,0
2,2.0,0,0,0,1
361,8.0,235,450,433,0
5,8.0,0,20,8,1
32,2.0,2,222,134,1
24,2.0,0,10,0,0
103,12.0,8,106,170,0
1,12.0,0,0,0,0
88,2.0,0,0,43,0
1000,2.0,288,702,683,0
1,8.0,0,8,3,1
4,8.0,0,20,1,0
5,9.0,0,0,2,1
6,14.0,0,0,0,0
20,16.0,0,0,10,0
2,8.0,1,0,2,0
6,8.0,0,1,2,1
0,2.0,0,5,1,1
1,3.0,0,7,9,1
2,8.0,0,197,128,1
-1,8.0,1,73,55,1
1,8.0,0,180,230,1
4,2.0,0,2,7,1
20,8.0,0,0,8,0
0,12.0,0,10,0,0
32,2.0,0,10,26,1
7,9.0,0,0,0,0
0,8.0,0,0,0,0
15,8.0,0,0,3,0
457,8.0,3,0,46,0
0,12.0,0,7,4,1
4,4.0,0,16,30,1
3,2.0,0,21,41,1
3,8.0,0,5,4,0
1,2.0,1,1,2,1
3,2.0,0,1,2,0
1992,8.0,0,0,6,0
10,12.0,0,14,15,1
1,12.0,0,0,0,0
4,8.0,0,0,0,0
1,8.0,0,5,5,1
30,12.0,0,0,0,0
0,2.0,0,600,4,1
18,12.0,0,28,47,1
56,8.0,0,100,9,0
113,9.0,0,0,0,0
0,2.0,0,30,9,1
55,2.0,0,16,0,0
3,8.0,0,49,37,1
0,8.0,0,6,9,1
0,8.0,0,16,12,1
-43,8.0,1,421,325,1
2,9.0,0,2,2,1
149,8.0,0,0,0,0
108,8.0,8,15,53,0
155,8.0,1,0,36,0
0,9.0,1,2,2,1
1,8.0,0,8,11,1
-29,8.0,0,818,469,1
3,8.0,0,4,2,0
25,2.0,5,35,28,1
62,8.0,5,80,75,0
1,2.0,0,22,11,1
289,12.0,131,1820,1634,1
132,8.0,0,0,42,0
1,12.0,0,2,2,0
3,8.0,0,0,1,0
3,8.0,0,0,0,0
5,8.0,0,0,0,0
0,8.0,0,3,0,1
0,8.0,0,15,10,1
79,8.0,0,1120,526,1
18,9.0,0,0,0,0
0,2.0,0,13,0,1
1,8.0,0,4,5,1
0,2.0,0,245,0,1
10,9.0,0,0,0,0
274,8.0,0,0,3,0
0,8.0,0,0,0,0
16,8.0,6,67,75,1
13,4.0,0,15,23,1
2,8.0,0,3,4,1
1,8.0,0,47,34,1
375,8.0,0,0,287,0
159,2.0,0,150,121,0
6,12.0,0,0,0,0
10,8.0,0,0,0,0
6,2.0,16,0,20,0
41,8.0,0,0,3,0
2,8.0,0,0,1,0
0,4.0,0,381,0,0
0,8.0,0,2,3,1
0,12.0,0,8,0,1
-9,8.0,19,760,457,1
3112,5.0,0,0,49,0
19,8.0,0,0,0,0
3,8.0,0,0,0,0
7,8.0,0,0,0,0
0,8.0,0,0,0,0
128,8.0,0,0,1,0
3,8.0,0,2,5,0
108,12.0,0,116,171,1
1,2.0,0,20,16,1
3,8.0,0,0,0,0
-8,8.0,0,9,20,1
1,2.0,0,1,1,0
5,8.0,0,0,1,0
2,12.0,0,20,8,1
102,2.0,0,0,40,0
78,2.0,0,0,1,0
0,12.0,0,15,23,0
11,12.0,0,81,14,1
324,8.0,225,1305,958,1
0,2.0,0,1017,0,1
38,2.0,0,0,0,0
0,8.0,0,5,2,1
2,12.0,0,1,0,0
11,2.0,0,0,0,0
5,4.0,3,2,6,1
0,4.0,0,6,0,1
0,12.0,0,1,0,1
99,4.0,12,32,61,0
21,4.0,0,0,80,1
10,2.0,6,2,0,1
0,2.0,0,1,2,1
510,8.0,153,855,454,0
3,4.0,0,0,1,0
119,2.0,0,0,1,0
0,5.0,0,16,1,1
5,3.0,0,0,0,0
0,2.0,0,5,5,1
11,4.0,0,0,18,1
25,2.0,0,11,10,0
0,8.0,2,7,6,0
892,5.0,935,2412,2427,0
9,2.0,0,0,2,0
19,10.0,4,78,75,1
0,8.0,0,11,4,1
1,8.0,0,1,1,1
33,2.0,0,80,47,1
3,12.0,0,0,1,0
30,8.0,0,0,0,0
66,8.0,1,46,55,0
3,12.0,0,0,0,0
3,52.0,0,0,0,0
3,12.0,0,1,2,0
14,2.0,0,9,21,1
0,8.0,0,25,12,1
242,8.0,0,0,0,0
7,9.0,0,0,3,0
66,9.0,0,0,0,0
0,5.0,0,14,0,1
8,2.0,64,0,77,0
0,12.0,0,4,0,1
3019,2.0,0,0,8,0
3,12.0,0,0,0,0
0,2.0,0,11,0,1
11,2.0,0,0,0,0
1,8.0,0,1,6,1
1,8.0,0,0,0,0
8,4.0,0,0,0,0
-1,8.0,0,170,187,1
2,8.0,0,8,6,0
919,2.0,2225,1478,1572,0
0,8.0,0,3,4,1
0,8.0,0,0,0,0
0,8.0,0,20,28,1
6,2.0,0,82,35,0
0,2.0,0,102,0,1
13,2.0,0,11,12,1
6,9.0,0,12,11,1
-2,3.0,24,756,530,1
4,8.0,0,0,0,1
2,10.0,0,0,2,1
0,2.0,0,0,0,0
0,8.0,0,43,23,1
35,9.0,40,60,73,0
13,4.0,0,0,0,0
211,8.0,112,396,237,0
94,9.0,0,0,1,0
6,2.0,0,0,0,0
1,8.0,0,29,19,1
2,3.0,0,6,7,1
154,8.0,1,0,58,0
9,9.0,6,0,7,0
3,2.0,0,2,0,1
19,10.0,7,62,62,0
2,12.0,0,10,12,1
1884,8.0,6,675,65,0
9,4.0,0,0,10,1
1,8.0,0,10,3,1
1122,8.0,0,0,0,0
3,2.0,0,0,1,0
7,12.0,0,10,11,1
1,12.0,0,4,5,1
2,8.0,0,34,24,1
20,9.0,0,0,0,0
0,2.0,0,4,0,0
2,2.0,0,0,4,1
31,8.0,1,1265,602,1
10043,9.0,27,3840,6192,0
7,4.0,0,0,0,0
2,8.0,0,0,0,0
9,2.0,0,0,0,0
0,8.0,0,0,0,0
2,9.0,0,0,1,1
8,8.0,0,0,0,0
24,2.0,9,14,35,0
281,2.0,0,75,132,0
16,4.0,0,7,5,0
-18,8.0,0,30,14,1
1,12.0,0,0,0,0
2,9.0,0,4,9,1
5,8.0,0,20,25,1
2,12.0,0,0,1,1
17,6.0,0,0,0,0
7,8.0,0,0,3,0
1,12.0,0,10,1,1
3,4.0,0,0,6,0
3,8.0,0,0,6,1
4,8.0,0,0,0,0
1,8.0,0,1,1,0
6,2.0,0,9,0,0
0,8.0,0,10,2,1
16,2.0,0,0,44,0
50,2.0,0,0,10,0
0,12.0,0,9,8,1
2,8.0,0,64,41,1
-1,8.0,0,30,35,1
27,8.0,0,0,0,0
647,16.0,62,734,300,0
13,12.0,0,0,0,0
11,8.0,0,0,0,0
33,12.0,0,64,61,1
2,8.0,0,1,2,0
4,2.0,0,12,11,1
27,8.0,0,0,13,0
149,8.0,13,0,76,0
101,12.0,0,0,25,0
2,4.0,0,0,0,0
0,2.0,0,4,0,0
0,8.0,0,0,0,0
79,2.0,0,36,57,0
2,8.0,3,0,1,0
64,8.0,1,100,71,0
0,9.0,0,7,6,1
1,12.0,0,0,0,0
6,4.0,0,69,32,1
6,9.0,0,0,0,0
13,8.0,0,338,172,1
4,2.0,1,1,3,0
0,9.0,0,3,3,1
0,12.0,0,0,0,0
104,8.0,0,0,2,0
2,2.0,0,1,2,1
47,8.0,0,0,0,0
10,12.0,0,0,0,0
0,4.0,0,0,0,0
0,8.0,0,3,4,1
10,8.0,0,337,160,1
2,52.0,0,0,1,0
0,2.0,0,5,0,1
1,12.0,0,3,3,0
40,2.0,0,0,8,0
1,2.0,0,0,2,1
2,9.0,0,12,21,1
11,8.0,0,0,5,0
0,8.0,0,722,0,0
7,4.0,0,90,69,1
1,2.0,0,0,1,0
4,12.0,0,18,32,1
4,9.0,2,6,6,1
8,2.0,0,16,25,1
1,9.0,0,12,7,1
144,8.0,0,0,0,0
6,2.0,0,10,0,1
0,2.0,0,6,0,0
-4,8.0,0,20,39,1
0,8.0,0,2,1,1
0,2.0,0,10,0,1
7,8.0,0,7,12,1
44,52.0,0,0,13,0
1,9.0,0,0,0,0
0,8.0,0,2,2,1
15,2.0,0,300,166,1
3,2.0,0,5,5,1
11,8.0,0,0,8,0
0,2.0,0,11,0,1
1,8.0,0,2,1,1
7,4.0,0,41,27,1
0,12.0,0,4,0,1
2,8.0,0,0,0,0
1,4.0,0,6,13,1
127,8.0,40,120,229,0
0,8.0,0,0,0,0
343,8.0,0,35,133,0
8,8.0,0,0,0,0
3,8.0,0,10,6,1
9,8.0,9,79,56,1
3,8.0,0,15,4,0
1,8.0,0,2,1,1
2,2.0,0,1,0,1
335,8.0,79,1000,343,0
0,8.0,0,2,0,1
9,2.0,0,120,78,1
18,8.0,0,15,10,0
11,4.0,0,0,1,0
204,8.0,5,540,168,0
5,8.0,0,0,4,1
1,8.0,0,8,13,1
15,8.0,0,40,30,1
98,12.0,0,0,0,0
0,2.0,0,72,0,1
9,2.0,0,0,1,0
0,13.0,0,6,5,1
12150,8.0,0,0,275,0
19,2.0,0,0,2,0
738,8.0,0,0,2,0
76,8.0,1,40,78,0
7,8.0,1,94,274,1
0,12.0,0,6,3,1
28,12.0,0,0,1,0
25,8.0,0,0,2,0
0,2.0,0,9,0,1
24,2.0,5,28,31,0
-89,8.0,0,1240,1134,1
3,12.0,0,30,27,1
4,8.0,0,10,5,1
2,8.0,0,258,180,1
9,8.0,0,10,7,0
7,2.0,0,0,1,0
0,12.0,0,500,31,1
13,8.0,0,0,1,0
0,2.0,0,5,0,1
1,8.0,0,2,0,1
2,9.0,0,0,0,0
5,8.0,0,10,6,1
1,2.0,0,10,1,1
0,8.0,0,1,2,1
0,2.0,0,20,0,1
6,8.0,0,0,0,0
0,9.0,0,5,0,0
1,2.0,0,21,22,0
0,2.0,0,3,0,1
3,8.0,0,8,14,1
2,8.0,2,2,3,0
0,2.0,0,100,0,1
382,8.0,93,142,273,0
553,8.0,132,416,389,0
3,8.0,0,0,0,0
1,8.0,0,2,2,1
2,9.0,0,0,0,0
0,2.0,4,0,0,1
19,8.0,0,0,0,0
11,2.0,0,0,9,0
10,2.0,0,0,2,1
0,12.0,0,2,5,1
2,10.0,0,12,8,1
119,8.0,2,0,25,0
29,14.0,0,0,3,0
0,8.0,0,4,2,1
399,12.0,0,0,0,0
0,2.0,0,6,0,1
2,9.0,0,0,0,0
10,4.0,0,0,0,0
4,8.0,0,0,0,0
4,12.0,0,0,0,0
1019,8.0,0,0,2,0
27,8.0,0,0,11,0
0,12.0,0,4,3,0
519,8.0,7,0,9,0
36,2.0,5,72,81,0
4,12.0,0,12,14,1
23,12.0,0,62,79,1
5,2.0,9,27,32,1
20,2.0,0,0,0,0
6,2.0,0,0,0,0
49,4.0,0,0,21,0
0,8.0,0,87,36,1
544,8.0,147,324,569,0
19,8.0,0,0,2,0
0,8.0,0,9,13,1
36,8.0,1,69,40,0
1,8.0,0,4,7,1
45,4.0,0,167,38,1
3,2.0,0,0,0,0
21334,12.0,1483,10368,13171,0
4,8.0,0,10,16,1
3,2.0,0,0,0,0
12,2.0,0,0,0,0
66,2.0,0,144,89,0
2,2.0,0,0,0,0
11,8.0,0,33,37,1
157,8.0,0,0,22,1
2,4.0,2,0,5,1
78,8.0,0,0,7,0
76,8.0,0,0,2,0
